path,module,kind,name,line,end_line,length
sentinel-control/services/sentinel-core/sentinel/organs/browser/extraction.py,sentinel.organs.browser.extraction,class,ReadablePageExtractor,37,117,81
sentinel-control/services/sentinel-core/sentinel/organs/browser/extraction.py,sentinel.organs.browser.extraction,class,_ReadableHtmlParser,120,178,59
sentinel-control/services/sentinel-core/sentinel/organs/browser/extraction.py,sentinel.organs.browser.extraction,function,_build_extraction,181,217,37
sentinel-control/services/sentinel-core/sentinel/organs/browser/extraction.py,sentinel.organs.browser.extraction,function,_json_values,220,236,17
sentinel-control/services/sentinel-core/sentinel/organs/browser/extraction.py,sentinel.organs.browser.extraction,function,_strip_tags,239,243,5
sentinel-control/services/sentinel-core/sentinel/organs/browser/extraction.py,sentinel.organs.browser.extraction,function,_collapse_text,246,247,2
sentinel-control/services/sentinel-core/sentinel/organs/browser/extraction.py,sentinel.organs.browser.extraction,function,_word_count,250,251,2
sentinel-control/services/sentinel-core/sentinel/organs/browser/extraction.py,sentinel.organs.browser.extraction,function,extract,40,48,9
sentinel-control/services/sentinel-core/sentinel/organs/browser/extraction.py,sentinel.organs.browser.extraction,function,_text_plain,50,59,10
sentinel-control/services/sentinel-core/sentinel/organs/browser/extraction.py,sentinel.organs.browser.extraction,function,_json_text,61,76,16
sentinel-control/services/sentinel-core/sentinel/organs/browser/extraction.py,sentinel.organs.browser.extraction,function,_html,78,107,30
sentinel-control/services/sentinel-core/sentinel/organs/browser/extraction.py,sentinel.organs.browser.extraction,function,_fallback,109,117,9
sentinel-control/services/sentinel-core/sentinel/organs/browser/extraction.py,sentinel.organs.browser.extraction,function,__init__,121,131,11
sentinel-control/services/sentinel-core/sentinel/organs/browser/extraction.py,sentinel.organs.browser.extraction,function,handle_starttag,133,144,12
sentinel-control/services/sentinel-core/sentinel/organs/browser/extraction.py,sentinel.organs.browser.extraction,function,handle_endtag,146,155,10
sentinel-control/services/sentinel-core/sentinel/organs/browser/extraction.py,sentinel.organs.browser.extraction,function,handle_data,157,172,16
sentinel-control/services/sentinel-core/sentinel/organs/browser/extraction.py,sentinel.organs.browser.extraction,function,_in_main_content,174,175,2
sentinel-control/services/sentinel-core/sentinel/organs/browser/extraction.py,sentinel.organs.browser.extraction,function,_in_boilerplate,177,178,2
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,function,_enum_value,91,92,2
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,function,_list_len,95,96,2
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,function,_accepted_compiled_event_ids,99,104,6
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,function,_artifact_events_by_id,107,112,6
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,function,_check_basic_v3_event,115,131,17
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,function,_check_artifact_pair,134,154,21
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,function,_check_no_credential_payload,157,175,19
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,function,_browser_lifecycle_check_url_policy,178,203,26
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,function,_browser_v25_boundary_errors,206,216,11
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,function,_check_browser_capability_receipts,224,577,354
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,function,_check_browser_interaction_dry_run_contract,586,679,94
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,function,_check_browser_interaction_execution_contract,687,789,103
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,function,_check_browser_public_lifecycle_contract,798,1005,208
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,function,_check_browser_reliability_supervisor_contract,1013,1156,144
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,function,_check_browser_v25_observation_and_operator_contract,1165,1344,180
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,function,_check_browser_v3_form_submit_contract,1352,1450,99
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,function,_check_browser_v3_download_quarantine_contract,1459,1570,112
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,function,_check_browser_v3_upload_authorized_contract,1578,1688,111
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,function,_check_browser_v3_private_session_contract,1697,1747,51
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,function,_check_browser_v3_login_authority_contract,1755,1791,37
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,function,_check_browser_v3_cookie_storage_contract,1799,1829,31
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,function,_check_browser_v3_js_evaluate_sandboxed_contract,1837,1867,31
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,function,_check_browser_v3_har_body_capture_contract,1875,1907,33
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,class,BrowserOrganChecksModule,1915,1955,41
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,function,visit,160,172,13
sentinel-control/services/sentinel-core/sentinel/organs/browser/final_gate.py,sentinel.organs.browser.final_gate,function,checks,1934,1955,22
sentinel-control/services/sentinel-core/sentinel/organs/browser/fingerprint_risk.py,sentinel.organs.browser.fingerprint_risk,class,BrowserFingerprintRiskProfile,9,26,18
sentinel-control/services/sentinel-core/sentinel/organs/browser/fingerprint_risk.py,sentinel.organs.browser.fingerprint_risk,function,_validate,20,26,7
sentinel-control/services/sentinel-core/sentinel/organs/browser/form_submit.py,sentinel.organs.browser.form_submit,class,BrowserFormSubmitRequest,30,52,23
sentinel-control/services/sentinel-core/sentinel/organs/browser/form_submit.py,sentinel.organs.browser.form_submit,class,BrowserFormSubmitBackendResult,55,62,8
sentinel-control/services/sentinel-core/sentinel/organs/browser/form_submit.py,sentinel.organs.browser.form_submit,class,BrowserFormSubmitReceipt,65,88,24
sentinel-control/services/sentinel-core/sentinel/organs/browser/form_submit.py,sentinel.organs.browser.form_submit,class,BrowserFormSubmitResult,91,98,8
sentinel-control/services/sentinel-core/sentinel/organs/browser/form_submit.py,sentinel.organs.browser.form_submit,class,BrowserFormSubmitExecutor,104,407,304
sentinel-control/services/sentinel-core/sentinel/organs/browser/form_submit.py,sentinel.organs.browser.form_submit,function,_validate_form_submit_request,410,440,31
sentinel-control/services/sentinel-core/sentinel/organs/browser/form_submit.py,sentinel.organs.browser.form_submit,function,_same_origin,443,444,2
sentinel-control/services/sentinel-core/sentinel/organs/browser/form_submit.py,sentinel.organs.browser.form_submit,function,_normalize_origin,447,449,3
sentinel-control/services/sentinel-core/sentinel/organs/browser/form_submit.py,sentinel.organs.browser.form_submit,function,_safe_url_hash,452,453,2
sentinel-control/services/sentinel-core/sentinel/organs/browser/form_submit.py,sentinel.organs.browser.form_submit,function,_collapse,456,457,2
sentinel-control/services/sentinel-core/sentinel/organs/browser/form_submit.py,sentinel.organs.browser.form_submit,function,__init__,107,109,3
sentinel-control/services/sentinel-core/sentinel/organs/browser/form_submit.py,sentinel.organs.browser.form_submit,function,execute,111,371,261
sentinel-control/services/sentinel-core/sentinel/organs/browser/form_submit.py,sentinel.organs.browser.form_submit,function,_rejected,374,407,34
sentinel-control/services/sentinel-core/sentinel/organs/browser/interaction_dry_run.py,sentinel.organs.browser.interaction_dry_run,class,BrowserInteractionDryRunPlanner,51,222,172
sentinel-control/services/sentinel-core/sentinel/organs/browser/interaction_dry_run.py,sentinel.organs.browser.interaction_dry_run,function,_jsonable,225,230,6
sentinel-control/services/sentinel-core/sentinel/organs/browser/interaction_dry_run.py,sentinel.organs.browser.interaction_dry_run,function,hash_browser_interaction_plan_payload,233,235,3
sentinel-control/services/sentinel-core/sentinel/organs/browser/interaction_dry_run.py,sentinel.organs.browser.interaction_dry_run,function,verify_browser_interaction_plan_hash,238,242,5
sentinel-control/services/sentinel-core/sentinel/organs/browser/interaction_dry_run.py,sentinel.organs.browser.interaction_dry_run,function,_impact_for_intent,245,252,8
sentinel-control/services/sentinel-core/sentinel/organs/browser/interaction_dry_run.py,sentinel.organs.browser.interaction_dry_run,function,_compact_error,255,256,2
sentinel-control/services/sentinel-core/sentinel/organs/browser/interaction_dry_run.py,sentinel.organs.browser.interaction_dry_run,function,_contains_forbidden_intent_token,259,263,5
sentinel-control/services/sentinel-core/sentinel/organs/browser/interaction_dry_run.py,sentinel.organs.browser.interaction_dry_run,function,create_plan,54,145,92
sentinel-control/services/sentinel-core/sentinel/organs/browser/interaction_dry_run.py,sentinel.organs.browser.interaction_dry_run,function,_parse_step,148,168,21
sentinel-control/services/sentinel-core/sentinel/organs/browser/interaction_dry_run.py,sentinel.organs.browser.interaction_dry_run,function,_validate_and_resolve_step,171,212,42
sentinel-control/services/sentinel-core/sentinel/organs/browser/interaction_dry_run.py,sentinel.organs.browser.interaction_dry_run,function,_rejected,215,222,8
sentinel-control/services/sentinel-core/sentinel/organs/browser/interaction_execution.py,sentinel.organs.browser.interaction_execution,class,BrowserLimitedInteractionExecutor,62,358,297
sentinel-control/services/sentinel-core/sentinel/organs/browser/interaction_execution.py,sentinel.organs.browser.interaction_execution,function,_validate_execution_request,361,400,40
sentinel-control/services/sentinel-core/sentinel/organs/browser/interaction_execution.py,sentinel.organs.browser.interaction_execution,function,_contains_forbidden_execution_token,403,405,3
sentinel-control/services/sentinel-core/sentinel/organs/browser/interaction_execution.py,sentinel.organs.browser.interaction_execution,function,_same_origin,408,409,2
sentinel-control/services/sentinel-core/sentinel/organs/browser/interaction_execution.py,sentinel.organs.browser.interaction_execution,function,_normalize_origin,412,416,5
sentinel-control/services/sentinel-core/sentinel/organs/browser/interaction_execution.py,sentinel.organs.browser.interaction_execution,function,_collapse,419,420,2
sentinel-control/services/sentinel-core/sentinel/organs/browser/interaction_execution.py,sentinel.organs.browser.interaction_execution,function,__init__,65,67,3
sentinel-control/services/sentinel-core/sentinel/organs/browser/interaction_execution.py,sentinel.organs.browser.interaction_execution,function,execute,69,322,254
sentinel-control/services/sentinel-core/sentinel/organs/browser/interaction_execution.py,sentinel.organs.browser.interaction_execution,function,_rejected,325,358,34
sentinel-control/services/sentinel-core/sentinel/organs/browser/live_fetch.py,sentinel.organs.browser.live_fetch,class,ReadOnlyHttpFetcher,25,219,195
sentinel-control/services/sentinel-core/sentinel/organs/browser/live_fetch.py,sentinel.organs.browser.live_fetch,class,_PinnedHttpsConnection,222,237,16
sentinel-control/services/sentinel-core/sentinel/organs/browser/live_fetch.py,sentinel.organs.browser.live_fetch,function,_charset_from_content_type,240,247,8
sentinel-control/services/sentinel-core/sentinel/organs/browser/live_fetch.py,sentinel.organs.browser.live_fetch,function,__init__,34,47,14
sentinel-control/services/sentinel-core/sentinel/organs/browser/live_fetch.py,sentinel.organs.browser.live_fetch,function,__call__,49,93,45
sentinel-control/services/sentinel-core/sentinel/organs/browser/live_fetch.py,sentinel.organs.browser.live_fetch,function,_fetch_pinned,95,167,73
sentinel-control/services/sentinel-core/sentinel/organs/browser/live_fetch.py,sentinel.organs.browser.live_fetch,function,_read_limited,170,176,7
sentinel-control/services/sentinel-core/sentinel/organs/browser/live_fetch.py,sentinel.organs.browser.live_fetch,function,_read_response_body,179,186,8
sentinel-control/services/sentinel-core/sentinel/organs/browser/live_fetch.py,sentinel.organs.browser.live_fetch,function,_decode_body,189,200,12
sentinel-control/services/sentinel-core/sentinel/organs/browser/live_fetch.py,sentinel.organs.browser.live_fetch,function,_connection_proof,203,212,10
sentinel-control/services/sentinel-core/sentinel/organs/browser/live_fetch.py,sentinel.organs.browser.live_fetch,function,_host_header,215,219,5
sentinel-control/services/sentinel-core/sentinel/organs/browser/live_fetch.py,sentinel.organs.browser.live_fetch,function,__init__,223,233,11
sentinel-control/services/sentinel-core/sentinel/organs/browser/live_fetch.py,sentinel.organs.browser.live_fetch,function,connect,235,237,3
sentinel-control/services/sentinel-core/sentinel/organs/browser/misuse_classifier.py,sentinel.organs.browser.misuse_classifier,class,BrowserMisuseDecision,10,17,8
sentinel-control/services/sentinel-core/sentinel/organs/browser/misuse_classifier.py,sentinel.organs.browser.misuse_classifier,class,BrowserMisuseClassifier,20,54,35
sentinel-control/services/sentinel-core/sentinel/organs/browser/misuse_classifier.py,sentinel.organs.browser.misuse_classifier,function,classify,37,54,18
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,PublicUrlDecisionStatus,11,14,4
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,PublicUrlPolicy,17,23,7
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,PublicUrlDecision,26,41,16
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserEvidenceFetchRequest,44,59,16
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserConnectionProof,62,69,8
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserEvidenceFetchReceipt,72,100,29
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserEvidenceAdapterStatus,103,107,5
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserFetchedPage,110,120,11
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserEvidenceAdapterResult,123,141,19
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserSnapshotStatus,144,148,5
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserRenderedSnapshotRequest,151,174,24
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserRoleRef,177,180,4
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserRoleSnapshotStats,183,187,5
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserAccessibilitySnapshot,190,195,6
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserScreenshotMetadata,198,211,14
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserPdfMetadata,214,219,6
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserElementScreenshotMetadata,222,229,8
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserRenderedElementScreenshot,232,237,6
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserRequestRecord,240,245,6
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserResponseRecord,248,254,7
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserRequestFailureRecord,257,262,6
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserConsoleRecord,265,269,5
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserPageErrorRecord,272,276,5
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserHealthMetadata,279,284,6
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserNetworkLedger,287,297,11
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserInteractionIntent,300,309,10
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserInteractionImpact,312,316,5
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserWaitPredicate,319,322,4
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserInteractionTarget,325,331,7
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserInteractionStep,334,344,11
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserInteractionPlan,347,356,10
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserInteractionDryRunProof,359,367,9
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserInteractionDryRunStatus,370,372,3
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserInteractionDryRunResult,375,383,9
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserInteractionExecutionStatus,386,388,3
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserInteractionExecutionRequest,391,405,15
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserInteractionBackendResult,408,413,6
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserInteractionExecutionReceipt,416,440,25
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserInteractionExecutionResult,443,453,11
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserPublicLifecycleStatus,456,459,4
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserPublicSession,462,471,10
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserPublicTab,474,483,10
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserPublicLifecycleReceipt,486,497,12
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserPublicLifecycleResult,500,510,11
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserPoolLeaseStatus,513,516,4
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserHealthStatus,519,522,4
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserOperationStatus,525,529,5
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserPoolLease,532,545,14
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserPoolLeaseReceipt,548,559,12
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserPoolLeaseResult,562,570,9
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserHealthCheck,573,583,11
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserRetryPolicy,586,596,11
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserOperationAttempt,599,603,5
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserSupervisedOperationResult,606,616,11
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserRenderedPage,619,633,15
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserRenderedSnapshotReceipt,636,667,32
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserCitation,670,676,7
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserRenderedSnapshotResult,679,697,19
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserControlledCapabilityStatus,700,702,3
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,class,BrowserControlledCapabilityResult,705,717,13
sentinel-control/services/sentinel-core/sentinel/organs/browser/models.py,sentinel.organs.browser.models,function,allowed,40,41,2
sentinel-control/services/sentinel-core/sentinel/organs/browser/multitab_operator.py,sentinel.organs.browser.multitab_operator,class,BrowserPublicTabPlan,12,16,5
sentinel-control/services/sentinel-core/sentinel/organs/browser/multitab_operator.py,sentinel.organs.browser.multitab_operator,class,BrowserMultitabStrategyResult,19,27,9
sentinel-control/services/sentinel-core/sentinel/organs/browser/multitab_operator.py,sentinel.organs.browser.multitab_operator,class,BrowserPublicMultitabOperator,30,156,127
sentinel-control/services/sentinel-core/sentinel/organs/browser/multitab_operator.py,sentinel.organs.browser.multitab_operator,function,__init__,33,34,2
sentinel-control/services/sentinel-core/sentinel/organs/browser/multitab_operator.py,sentinel.organs.browser.multitab_operator,function,execute_strategy,36,122,87
sentinel-control/services/sentinel-core/sentinel/organs/browser/multitab_operator.py,sentinel.organs.browser.multitab_operator,function,_reject,125,156,32
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,function,_stable_hash,55,57,3
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,function,_hash_text,60,61,2
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,function,_normalize_host,64,67,4
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,function,_normalize_url,70,78,9
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,function,_host_is_local_or_private,81,89,9
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,function,_domain_matches,92,95,4
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,function,_domain_is_allowlisted,98,99,2
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,class,BrowserRiskRoute,102,106,5
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,class,BrowserRiskDecision,109,116,8
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,class,BrowserNavigationAuthority,119,162,44
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,class,BrowserNavigationBudget,165,170,6
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,class,BrowserNavigationTimeoutPolicy,173,175,3
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,class,BrowserNavigationKillSwitch,178,184,7
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,class,BrowserSchemeClassifier,187,235,49
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,class,BrowserRiskRouter,238,290,53
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,class,BrowserQuarantineSandboxPolicy,293,309,17
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,class,BrowserSandboxNetworkPolicy,312,314,3
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,class,BrowserSandboxArtifactStore,317,320,4
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,class,BrowserSandboxEscapeGuard,323,326,4
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,class,BrowserSandboxAuthority,329,353,25
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,class,SuspiciousUrlEvidenceCard,356,361,6
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,class,BrowserSandboxInspectionReceipt,364,398,35
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,class,BrowserLinkCandidateRef,401,417,17
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,class,_PreviewOnlyDescriptor,420,433,14
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,class,BrowserActionCandidateRef,436,442,7
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,class,BrowserNavigationCostTrace,445,450,6
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,class,BrowserNavigationReceipt,453,530,78
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,class,BrowserPageEvidenceCard,533,545,13
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,class,BrowserNavigationDiffSummary,548,553,6
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,class,BrowserNavigationResult,556,566,11
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,class,BrowserFailureReceipt,569,576,8
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,class,BrowserNavigationDecisionFrameSlice,579,624,46
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,class,BrowserSandboxDecisionFrameSlice,627,651,25
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,class,BrowserNavigationFinalGateDecision,654,660,7
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,class,BrowserNavigationFinalGate,663,709,47
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,class,BrowserNavigationCapabilityScanner,712,722,11
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,class,BrowserNavigationReceiptAdapter,725,736,12
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,class,BrowserNavigationActionKernel,739,750,12
sentinel-control/services/sentinel-core/sentinel/organs/browser/navigation_l6.py,sentinel.organs.browser.navigation_l6,class,BrowserNavigationPreview,753,758,6
